image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_06800.jpg,0.036563,0.005956,0.061879,0.034142,0.671983,0.180110,0.008690,0.000677
img_01618.jpg,0.971312,0.005547,0.000610,0.001081,0.002473,0.016086,0.001158,0.001733
img_00282.jpg,0.327055,0.007777,0.068624,0.117881,0.060519,0.402123,0.008061,0.007961
img_03581.jpg,0.867697,0.002650,0.004604,0.003029,0.000825,0.015538,0.003315,0.102341
img_00331.jpg,0.682926,0.003556,0.006410,0.008601,0.031298,0.176552,0.013518,0.077140
img_05085.jpg,0.238926,0.025531,0.028918,0.022000,0.636119,0.018571,0.008834,0.021101
img_05927.jpg,0.743266,0.012549,0.008090,0.030853,0.159009,0.001808,0.031657,0.012769
img_06273.jpg,0.615217,0.214415,0.052618,0.034572,0.010009,0.052702,0.017450,0.003017
img_06914.jpg,0.000338,0.000189,0.000129,0.000839,0.996412,0.001110,0.000984,0.000000
img_00584.jpg,0.985748,0.000240,0.000180,0.000384,0.009408,0.000392,0.001323,0.002325
img_06614.jpg,0.254359,0.012446,0.121186,0.222646,0.011125,0.312211,0.040074,0.025953
img_04423.jpg,0.371582,0.038925,0.024204,0.007463,0.186040,0.005046,0.010371,0.356370
img_01543.jpg,0.963275,0.000193,0.001190,0.000807,0.031093,0.000384,0.000648,0.002411
img_01595.jpg,0.000056,0.009210,0.008925,0.014107,0.931465,0.008916,0.023368,0.003953
img_03760.jpg,0.497453,0.005640,0.005278,0.003154,0.001286,0.067330,0.100053,0.319806
img_00164.jpg,0.011850,0.012853,0.026182,0.004703,0.766669,0.030548,0.021852,0.125343
img_00120.jpg,0.012580,0.015493,0.008262,0.002626,0.000537,0.005284,0.575903,0.379315
img_05410.jpg,0.005038,0.025536,0.149311,0.011715,0.001996,0.002512,0.005563,0.798330
img_03181.jpg,0.308922,0.027988,0.010045,0.006907,0.036743,0.565775,0.009908,0.033712
img_00772.jpg,0.000015,0.043862,0.086090,0.002337,0.001187,0.000860,0.002477,0.863171
img_01392.jpg,0.000334,0.225971,0.194534,0.008810,0.005013,0.003287,0.003737,0.558312
img_04562.jpg,0.000003,0.000081,0.001568,0.000538,0.000003,0.000125,0.000797,0.996885
img_06646.jpg,0.520038,0.040296,0.013081,0.009614,0.320316,0.046376,0.008378,0.041901
img_04696.jpg,0.936541,0.018356,0.003512,0.006367,0.012398,0.004306,0.009948,0.008571
img_04879.jpg,0.017027,0.160925,0.027136,0.015109,0.021295,0.684594,0.029049,0.044865
img_07375.jpg,0.921989,0.002726,0.002100,0.003401,0.003203,0.022736,0.008165,0.035680
img_07689.jpg,0.130528,0.060193,0.060988,0.172298,0.003325,0.047538,0.045950,0.479180
img_00375.jpg,0.081407,0.013317,0.399613,0.020605,0.191324,0.276695,0.010291,0.006747
img_00009.jpg,0.997578,0.000673,0.000113,0.000186,0.000069,0.000778,0.000098,0.000506
img_02646.jpg,0.012028,0.005020,0.005709,0.010762,0.000293,0.008265,0.011694,0.946230
img_05721.jpg,0.000845,0.023010,0.413446,0.009339,0.001939,0.007233,0.007189,0.536998
img_07304.jpg,0.964799,0.001413,0.009207,0.002863,0.004966,0.007974,0.001204,0.007573
img_04181.jpg,0.969088,0.003200,0.001968,0.000900,0.002948,0.019924,0.000384,0.001588
img_04427.jpg,0.704109,0.009375,0.008428,0.005329,0.000995,0.003176,0.053621,0.214967
img_03261.jpg,0.883666,0.030504,0.044641,0.024291,0.003915,0.005336,0.002027,0.005621
img_04532.jpg,0.012478,0.107358,0.020205,0.015770,0.023870,0.780848,0.007625,0.031846
img_02412.jpg,0.558597,0.000728,0.002235,0.001138,0.001258,0.001221,0.003103,0.431720
img_02734.jpg,0.488390,0.089211,0.008903,0.015138,0.008828,0.228702,0.034299,0.126530
img_03488.jpg,0.731504,0.070338,0.010672,0.024097,0.000570,0.075367,0.011392,0.076061
img_02180.jpg,0.452659,0.033811,0.040817,0.035628,0.016540,0.329380,0.053383,0.037782
img_05139.jpg,0.003241,0.047956,0.431346,0.028222,0.004433,0.016556,0.005533,0.462714
img_06685.jpg,0.000001,0.006838,0.018316,0.007578,0.943668,0.017770,0.004169,0.001660
img_00837.jpg,0.876552,0.013925,0.009191,0.007282,0.011359,0.032212,0.008927,0.040552
img_04410.jpg,0.981480,0.001260,0.000376,0.001050,0.004333,0.008703,0.002081,0.000717
img_06373.jpg,0.000701,0.042303,0.331672,0.006380,0.000734,0.003288,0.002998,0.611925
img_00717.jpg,0.433458,0.204341,0.023317,0.080241,0.001324,0.087219,0.022619,0.147481
img_06321.jpg,0.727001,0.003517,0.009317,0.006407,0.001015,0.010588,0.053319,0.188836
img_02546.jpg,0.349623,0.002514,0.014559,0.005740,0.450122,0.018248,0.013614,0.145580
img_02602.jpg,0.665379,0.138341,0.019886,0.005328,0.041721,0.103951,0.010747,0.014647
img_07621.jpg,0.960436,0.005108,0.000724,0.002027,0.000220,0.003528,0.002720,0.025237
img_07818.jpg,0.978472,0.004667,0.000748,0.002476,0.005012,0.001275,0.003465,0.003886
img_05673.jpg,0.915092,0.003783,0.008619,0.004267,0.014079,0.047947,0.002209,0.004004
img_04115.jpg,0.844492,0.014369,0.016798,0.008287,0.002761,0.003896,0.031305,0.078092
img_02309.jpg,0.987151,0.001575,0.001127,0.001497,0.004217,0.000928,0.002555,0.000949
img_05915.jpg,0.002435,0.006790,0.033048,0.001853,0.000256,0.000923,0.000912,0.953783
img_06849.jpg,0.554230,0.020429,0.004143,0.017705,0.005998,0.062760,0.084714,0.250020
img_00921.jpg,0.858407,0.007305,0.002674,0.005348,0.035580,0.070950,0.007566,0.012171
img_06042.jpg,0.024366,0.023672,0.021159,0.015725,0.009449,0.043213,0.136457,0.725960
img_06144.jpg,0.043620,0.052680,0.329144,0.018148,0.053571,0.021873,0.017842,0.463123
img_00180.jpg,0.049483,0.016880,0.007967,0.012388,0.009633,0.008381,0.057476,0.837793
img_02135.jpg,0.016112,0.006869,0.002718,0.006353,0.922565,0.001614,0.043591,0.000178
img_04814.jpg,0.001245,0.014418,0.629144,0.007815,0.004567,0.032568,0.002528,0.307716
img_06870.jpg,0.376193,0.115176,0.011223,0.018897,0.049741,0.009419,0.032478,0.386873
img_02268.jpg,0.964818,0.002752,0.006167,0.009021,0.006184,0.005109,0.002439,0.003510
img_06261.jpg,0.951469,0.005058,0.001129,0.001729,0.000564,0.013239,0.000771,0.026041
img_00985.jpg,0.146709,0.012325,0.010775,0.010544,0.001684,0.025474,0.025666,0.766823
img_03853.jpg,0.995958,0.000057,0.000087,0.000199,0.002588,0.000435,0.000081,0.000594
img_06698.jpg,0.917968,0.004585,0.002109,0.005005,0.007005,0.031512,0.007750,0.024066
img_06571.jpg,0.905811,0.012903,0.020633,0.008419,0.002357,0.014564,0.010468,0.024846
img_05817.jpg,0.074030,0.027108,0.014564,0.039185,0.002677,0.079358,0.088935,0.674143
img_03342.jpg,0.529150,0.012731,0.007248,0.009565,0.006326,0.056467,0.010508,0.368005
img_07434.jpg,0.060510,0.015754,0.003089,0.009586,0.883708,0.009217,0.017088,0.001048
img_00999.jpg,0.982106,0.000305,0.000197,0.000250,0.000056,0.000531,0.000572,0.015982
img_06137.jpg,0.000173,0.018098,0.030204,0.001831,0.000149,0.000634,0.002294,0.946617
img_01781.jpg,0.027995,0.018750,0.003372,0.547539,0.278021,0.114254,0.009854,0.000214
img_04261.jpg,0.870016,0.008907,0.000886,0.005769,0.000215,0.000606,0.005072,0.108530
img_02172.jpg,0.959611,0.003845,0.003037,0.003320,0.008280,0.014979,0.002656,0.004273
img_06783.jpg,0.073678,0.018068,0.013415,0.008001,0.001054,0.002788,0.016256,0.866741
img_06555.jpg,0.931890,0.007121,0.033219,0.006910,0.005426,0.002270,0.002359,0.010805
img_04101.jpg,0.881939,0.001775,0.001952,0.001612,0.019593,0.085674,0.007085,0.000371
img_05882.jpg,0.244320,0.074289,0.008477,0.049237,0.005561,0.228858,0.011160,0.378098
img_01530.jpg,0.412762,0.048495,0.029283,0.016359,0.423778,0.008327,0.024858,0.036138
img_06637.jpg,0.000113,0.000024,0.000526,0.000514,0.997455,0.001197,0.000149,0.000022
img_07147.jpg,0.001732,0.022683,0.010670,0.019381,0.873277,0.026357,0.035910,0.009989
img_04872.jpg,0.973782,0.001729,0.000592,0.001945,0.002016,0.015262,0.001859,0.002815
img_06349.jpg,0.000044,0.003772,0.002758,0.007911,0.974424,0.005578,0.005137,0.000376
img_00808.jpg,0.452158,0.195979,0.055572,0.046175,0.006019,0.164277,0.016042,0.063778
img_00538.jpg,0.946115,0.003117,0.002913,0.003637,0.002480,0.004956,0.017195,0.019587
img_03471.jpg,0.124853,0.148335,0.121160,0.549278,0.012104,0.012497,0.022274,0.009499
img_07157.jpg,0.492188,0.018988,0.055222,0.009880,0.001767,0.026094,0.013927,0.381934
img_01616.jpg,0.456836,0.013699,0.049998,0.032802,0.131322,0.009153,0.256212,0.049978
img_03809.jpg,0.620326,0.274304,0.018752,0.010246,0.005527,0.018544,0.004275,0.048026
img_07086.jpg,0.255021,0.071380,0.020266,0.033812,0.003754,0.275248,0.040818,0.299700
img_07278.jpg,0.996213,0.000809,0.000341,0.000354,0.000731,0.000531,0.000352,0.000669
img_07538.jpg,0.088336,0.015285,0.007600,0.021791,0.006605,0.084876,0.676645,0.098861
img_07921.jpg,0.006633,0.108696,0.010556,0.012030,0.024055,0.777655,0.011663,0.048713
img_05979.jpg,0.448020,0.001455,0.004637,0.002761,0.537649,0.001148,0.003179,0.001151
img_04036.jpg,0.101421,0.007095,0.004742,0.002292,0.000202,0.003599,0.070844,0.809803
img_02702.jpg,0.922151,0.000942,0.000627,0.000947,0.073367,0.000398,0.000525,0.001042
img_03445.jpg,0.643057,0.006326,0.003955,0.002075,0.278367,0.000567,0.008620,0.057034
img_03454.jpg,0.986571,0.000097,0.000225,0.001238,0.010115,0.000221,0.001385,0.000147
img_00550.jpg,0.466819,0.032274,0.145727,0.073757,0.013650,0.035768,0.008198,0.223806
img_02146.jpg,0.926155,0.002304,0.002441,0.001676,0.053403,0.002803,0.008668,0.002551
img_02486.jpg,0.550786,0.038111,0.103936,0.010603,0.009221,0.049964,0.021481,0.215897
img_05068.jpg,0.653682,0.128412,0.002288,0.012579,0.000522,0.011204,0.006344,0.184968
img_00152.jpg,0.003775,0.064656,0.044677,0.016928,0.011004,0.003528,0.020393,0.835039
img_00172.jpg,0.001851,0.000645,0.012103,0.003777,0.974742,0.001680,0.003624,0.001576
img_00729.jpg,0.746192,0.002278,0.015256,0.023880,0.179598,0.006179,0.022936,0.003681
img_00982.jpg,0.216704,0.552732,0.049611,0.012511,0.028088,0.031055,0.019367,0.089931
img_01286.jpg,0.488692,0.012948,0.007955,0.043810,0.257907,0.113248,0.073683,0.001756
img_01253.jpg,0.000017,0.000257,0.003920,0.000332,0.000025,0.000775,0.000161,0.994513
img_05657.jpg,0.385091,0.038610,0.024622,0.008884,0.474175,0.033080,0.013530,0.022009
img_00133.jpg,0.018278,0.006677,0.003498,0.005792,0.911331,0.041775,0.012535,0.000114
img_01745.jpg,0.428161,0.084393,0.177368,0.126542,0.005245,0.075340,0.011792,0.091159
img_03935.jpg,0.185266,0.000720,0.000535,0.005998,0.748302,0.001482,0.057486,0.000211
img_03502.jpg,0.374439,0.130715,0.023136,0.044334,0.022371,0.312437,0.070051,0.022517
img_00697.jpg,0.000065,0.079743,0.103084,0.007112,0.000665,0.002128,0.004356,0.802847
img_01633.jpg,0.533348,0.015892,0.004256,0.017712,0.005227,0.305840,0.106305,0.011421
img_02305.jpg,0.142334,0.215194,0.038309,0.024546,0.014617,0.223217,0.023428,0.318355
img_03074.jpg,0.972773,0.008107,0.001318,0.007690,0.001301,0.006626,0.001002,0.001184
img_07436.jpg,0.378447,0.014726,0.004651,0.014074,0.005608,0.102594,0.250321,0.229578
img_04408.jpg,0.108724,0.090919,0.001911,0.013489,0.002384,0.003464,0.022933,0.756177
img_03238.jpg,0.832747,0.013121,0.006387,0.014497,0.005341,0.074313,0.014258,0.039337
img_00196.jpg,0.000818,0.023831,0.020627,0.024120,0.892001,0.014829,0.013971,0.009804
img_06916.jpg,0.879146,0.006038,0.002902,0.017598,0.007784,0.057406,0.008360,0.020766
img_00780.jpg,0.041767,0.059517,0.128548,0.007300,0.000955,0.000524,0.007125,0.754266
img_02656.jpg,0.836972,0.048048,0.003471,0.032610,0.000260,0.017165,0.003284,0.058190
img_05192.jpg,0.020305,0.019941,0.016935,0.027601,0.001619,0.024844,0.615130,0.273625
img_00223.jpg,0.954749,0.002295,0.021933,0.001756,0.002185,0.009045,0.001344,0.006693
img_07895.jpg,0.985321,0.001749,0.001865,0.001201,0.000817,0.000425,0.000388,0.008235
img_05516.jpg,0.577295,0.053231,0.029852,0.034483,0.005458,0.073382,0.169272,0.057027
img_06673.jpg,0.999128,0.000100,0.000136,0.000091,0.000091,0.000038,0.000059,0.000357
img_06922.jpg,0.102108,0.014701,0.003620,0.009739,0.000943,0.020900,0.335389,0.512601
img_06985.jpg,0.913664,0.004624,0.035011,0.005778,0.013931,0.018035,0.002869,0.006087
img_03628.jpg,0.973756,0.001235,0.001161,0.002754,0.007151,0.001834,0.003865,0.008243
img_02811.jpg,0.981922,0.000329,0.001164,0.000938,0.000490,0.000941,0.000490,0.013726
img_06510.jpg,0.911496,0.004688,0.006827,0.001142,0.012032,0.010566,0.004352,0.048897
img_02977.jpg,0.049913,0.114730,0.014281,0.022728,0.749650,0.021633,0.020753,0.006311
img_00894.jpg,0.911720,0.015247,0.006496,0.003647,0.049182,0.005576,0.002948,0.005183
img_04024.jpg,0.927706,0.003379,0.001120,0.001431,0.000166,0.000935,0.002016,0.063247
img_06174.jpg,0.915267,0.030994,0.001842,0.005998,0.003130,0.030595,0.002930,0.009243
img_06059.jpg,0.040147,0.000469,0.000745,0.003603,0.950591,0.002326,0.000934,0.001185
img_04044.jpg,0.985504,0.000326,0.004754,0.002701,0.003436,0.001767,0.000802,0.000709
img_03231.jpg,0.342196,0.050620,0.323632,0.098948,0.041502,0.067928,0.042567,0.032607
img_04285.jpg,0.551365,0.046820,0.004216,0.012057,0.001015,0.033097,0.032038,0.319392
img_05981.jpg,0.535826,0.004306,0.006563,0.002951,0.405612,0.004798,0.032543,0.007400
img_02954.jpg,0.339698,0.044400,0.048370,0.002388,0.176317,0.017466,0.004364,0.366997
img_03718.jpg,0.885664,0.002238,0.019905,0.010414,0.012493,0.007611,0.002119,0.059555
img_03952.jpg,0.993925,0.000189,0.000727,0.000466,0.001154,0.001858,0.000237,0.001445
img_00618.jpg,0.545111,0.002167,0.001987,0.006272,0.425151,0.015736,0.002940,0.000636
img_05439.jpg,0.959668,0.001049,0.004183,0.003792,0.017929,0.006060,0.001861,0.005457
img_04257.jpg,0.652806,0.006212,0.008611,0.007353,0.215827,0.000302,0.023926,0.084963
img_04478.jpg,0.980495,0.003585,0.002923,0.001458,0.000757,0.009371,0.000903,0.000508
img_06859.jpg,0.246710,0.031243,0.045608,0.027715,0.223392,0.072137,0.012027,0.341169
img_03587.jpg,0.023601,0.005467,0.000524,0.001893,0.000543,0.007120,0.012916,0.947935
img_04250.jpg,0.032110,0.005109,0.013443,0.003064,0.928120,0.016367,0.001756,0.000032
img_07746.jpg,0.673020,0.023804,0.026137,0.004133,0.005008,0.042358,0.032069,0.193471
img_04870.jpg,0.950964,0.002084,0.004622,0.022729,0.002744,0.014053,0.001196,0.001607
img_04324.jpg,0.791581,0.029924,0.041863,0.006357,0.081800,0.007661,0.004786,0.036027
img_05016.jpg,0.716172,0.010491,0.009386,0.012041,0.006351,0.219307,0.013791,0.012460
img_03355.jpg,0.010724,0.014356,0.017070,0.003169,0.000584,0.004027,0.173126,0.776944
img_02876.jpg,0.001570,0.043082,0.313766,0.007170,0.006376,0.008189,0.005108,0.614738
img_05489.jpg,0.828871,0.112117,0.011181,0.015732,0.000409,0.001907,0.001782,0.028000
img_07905.jpg,0.962946,0.003438,0.001048,0.001466,0.001934,0.005834,0.002820,0.020514
img_01802.jpg,0.229326,0.092010,0.105945,0.022538,0.426666,0.012420,0.083256,0.027839
img_02001.jpg,0.714079,0.024220,0.008359,0.031840,0.049093,0.145056,0.011743,0.015611
img_07237.jpg,0.809089,0.047506,0.029694,0.031204,0.005802,0.025335,0.021350,0.030020
img_05792.jpg,0.938622,0.005933,0.000546,0.001783,0.000755,0.011280,0.001065,0.040017
img_03967.jpg,0.551421,0.140390,0.015639,0.009853,0.041983,0.182152,0.014881,0.043681
img_03896.jpg,0.971813,0.002304,0.002349,0.002298,0.015687,0.002445,0.001639,0.001466
img_07352.jpg,0.977693,0.001033,0.000772,0.000760,0.010895,0.000312,0.003763,0.004773
img_03410.jpg,0.478433,0.006778,0.006939,0.007424,0.459749,0.011192,0.009526,0.019960
img_05459.jpg,0.661218,0.047068,0.003899,0.025205,0.000366,0.014563,0.002517,0.245164
img_06259.jpg,0.000110,0.010153,0.017012,0.001112,0.000131,0.000412,0.000454,0.970616
img_01955.jpg,0.000053,0.001189,0.007616,0.000780,0.000039,0.000382,0.001632,0.988309
img_05209.jpg,0.910299,0.008467,0.012669,0.010146,0.037946,0.014953,0.005117,0.000403
img_06642.jpg,0.136326,0.005150,0.000554,0.002381,0.000227,0.007034,0.005197,0.843132
img_00171.jpg,0.516971,0.007833,0.059273,0.099844,0.071396,0.217473,0.011617,0.015593
img_05475.jpg,0.000773,0.000662,0.000564,0.001861,0.991003,0.002797,0.002338,0.000002
img_00446.jpg,0.652294,0.002804,0.004072,0.009738,0.029862,0.297975,0.002565,0.000691
img_02625.jpg,0.081172,0.025612,0.008619,0.021188,0.037934,0.683096,0.115676,0.026703
img_00119.jpg,0.000033,0.005873,0.004047,0.014443,0.949923,0.016126,0.008937,0.000619
img_07590.jpg,0.765786,0.011700,0.001377,0.010585,0.000500,0.000647,0.011618,0.197787
img_05595.jpg,0.908583,0.004537,0.007555,0.005871,0.002394,0.001606,0.039646,0.029808
img_07526.jpg,0.304929,0.103544,0.392372,0.022914,0.011004,0.021185,0.010921,0.133131
img_06369.jpg,0.001759,0.011664,0.022742,0.005455,0.918854,0.005805,0.011531,0.022190
img_07318.jpg,0.000107,0.001684,0.004455,0.001452,0.000046,0.000710,0.001135,0.990410
img_00726.jpg,0.968201,0.000072,0.000381,0.000833,0.022209,0.001444,0.006411,0.000448
img_03346.jpg,0.875625,0.006283,0.003404,0.012903,0.015416,0.078292,0.003766,0.004311
img_00027.jpg,0.317431,0.062097,0.004403,0.018635,0.007605,0.202007,0.021275,0.366545
img_02964.jpg,0.000001,0.006559,0.006580,0.000564,0.000120,0.000136,0.001622,0.984418
img_03837.jpg,0.590125,0.097435,0.029511,0.026351,0.015785,0.133802,0.025311,0.081679
img_01058.jpg,0.339592,0.185001,0.053880,0.006487,0.020316,0.002997,0.026247,0.365479
img_06165.jpg,0.166047,0.042931,0.184602,0.008326,0.000397,0.004918,0.005187,0.587592
img_01431.jpg,0.744728,0.020629,0.022752,0.106005,0.040527,0.035290,0.020751,0.009318
img_05950.jpg,0.973840,0.002759,0.002342,0.002502,0.004846,0.002056,0.001169,0.010486
img_05264.jpg,0.000272,0.154503,0.312922,0.007696,0.000885,0.002615,0.004690,0.516417
img_05724.jpg,0.814028,0.058983,0.008583,0.057167,0.001033,0.005446,0.014997,0.039763
img_01371.jpg,0.978281,0.002933,0.001933,0.001468,0.006845,0.002543,0.000578,0.005419
img_07799.jpg,0.962772,0.000665,0.002763,0.001192,0.001662,0.003123,0.001783,0.026040
img_01208.jpg,0.029007,0.010141,0.033048,0.005165,0.862283,0.042045,0.005709,0.012601
img_05572.jpg,0.019165,0.002654,0.005377,0.001061,0.000163,0.009177,0.067657,0.894745
img_02083.jpg,0.001362,0.002022,0.021575,0.002433,0.940554,0.027493,0.004548,0.000013
img_00763.jpg,0.000003,0.004593,0.004162,0.002599,0.974826,0.008091,0.004152,0.001573
img_01289.jpg,0.037649,0.043740,0.007665,0.012836,0.016768,0.100245,0.370059,0.411037
img_00469.jpg,0.306634,0.016195,0.006493,0.058193,0.010853,0.209298,0.054874,0.337460
img_07528.jpg,0.989054,0.000276,0.000346,0.000620,0.006998,0.001294,0.000652,0.000759
img_06616.jpg,0.657881,0.017522,0.012568,0.019472,0.053852,0.173930,0.037411,0.027364
img_04204.jpg,0.002951,0.050177,0.023492,0.003104,0.009819,0.003357,0.004840,0.902259
img_02651.jpg,0.993292,0.000015,0.000134,0.000087,0.001976,0.000045,0.000091,0.004361
img_00376.jpg,0.494591,0.017645,0.015259,0.020236,0.017622,0.033295,0.184716,0.216635
img_05805.jpg,0.965864,0.002575,0.000773,0.001537,0.000031,0.004720,0.000786,0.023715
img_07094.jpg,0.956897,0.000856,0.000702,0.000391,0.001657,0.000185,0.000869,0.038444
img_05284.jpg,0.509700,0.309718,0.013577,0.006809,0.003078,0.018137,0.006049,0.132930
img_04405.jpg,0.059427,0.030244,0.031074,0.005657,0.010818,0.017965,0.391987,0.452828
img_00280.jpg,0.110276,0.008568,0.013350,0.006504,0.840205,0.010780,0.007018,0.003299
img_02837.jpg,0.746005,0.032761,0.006354,0.022613,0.106848,0.009404,0.031232,0.044783
img_04795.jpg,0.310401,0.014648,0.008565,0.042820,0.036418,0.303351,0.244580,0.039216
img_06065.jpg,0.625572,0.040742,0.084854,0.008026,0.029363,0.071608,0.075677,0.064158
img_03928.jpg,0.078160,0.031900,0.014199,0.017294,0.001719,0.017475,0.226647,0.612606
img_02347.jpg,0.364303,0.041997,0.017451,0.021588,0.482659,0.037023,0.014833,0.020145
img_00676.jpg,0.000003,0.002303,0.001147,0.007381,0.982282,0.001086,0.005687,0.000111
img_05864.jpg,0.240346,0.595471,0.017118,0.015040,0.005032,0.047537,0.008301,0.071155
img_04585.jpg,0.000085,0.000141,0.000847,0.000493,0.997100,0.001083,0.000240,0.000011
img_03996.jpg,0.956240,0.007777,0.002014,0.006545,0.000461,0.007309,0.005961,0.013692
img_06318.jpg,0.093472,0.018973,0.034507,0.024904,0.003991,0.113795,0.195062,0.515297
img_05916.jpg,0.602502,0.001131,0.004772,0.002377,0.372122,0.000796,0.004599,0.011700
img_02307.jpg,0.024747,0.022164,0.015531,0.013960,0.002322,0.027048,0.082590,0.811638
img_03199.jpg,0.962471,0.001822,0.003758,0.002442,0.000762,0.001694,0.008014,0.019038
img_04520.jpg,0.016951,0.029999,0.039257,0.019115,0.497284,0.004861,0.382783,0.009749
img_02622.jpg,0.972293,0.001977,0.000320,0.001765,0.000680,0.009639,0.000774,0.012552
img_01649.jpg,0.728633,0.011282,0.006315,0.009346,0.162373,0.045198,0.036332,0.000522
img_00582.jpg,0.734142,0.035304,0.007841,0.012330,0.019456,0.166187,0.016522,0.008219
img_03254.jpg,0.182256,0.005265,0.003870,0.005627,0.123985,0.651784,0.018180,0.009034
img_07079.jpg,0.000056,0.000193,0.001411,0.000658,0.996528,0.000926,0.000187,0.000040
img_02956.jpg,0.882794,0.020922,0.006885,0.002658,0.002630,0.001455,0.001817,0.080839
img_01996.jpg,0.037664,0.012620,0.009579,0.012964,0.034292,0.710672,0.112316,0.069894
img_01976.jpg,0.835967,0.014823,0.005973,0.002237,0.001710,0.002887,0.008083,0.128321
img_02666.jpg,0.975713,0.001424,0.001034,0.001403,0.006906,0.006923,0.000660,0.005938
img_07757.jpg,0.500191,0.046159,0.012725,0.011986,0.370297,0.028230,0.009172,0.021241
img_04037.jpg,0.345616,0.011564,0.019260,0.017672,0.024052,0.179807,0.106705,0.295325
img_07616.jpg,0.852557,0.002070,0.039477,0.003724,0.001094,0.006812,0.002975,0.091290
img_06959.jpg,0.670814,0.043630,0.010422,0.027147,0.014814,0.163838,0.043438,0.025897
img_02641.jpg,0.678509,0.013136,0.053275,0.044828,0.031503,0.104495,0.043719,0.030535
img_06808.jpg,0.757335,0.015120,0.029108,0.006241,0.000348,0.006694,0.001148,0.184007
img_07051.jpg,0.254693,0.147761,0.011671,0.011934,0.001064,0.086247,0.031516,0.455114
img_04559.jpg,0.057623,0.232213,0.433977,0.028807,0.014028,0.055832,0.011529,0.165992
img_06272.jpg,0.000000,0.000549,0.000804,0.000869,0.993039,0.000143,0.004575,0.000020
img_02904.jpg,0.886637,0.006929,0.044206,0.013220,0.008130,0.031148,0.003300,0.006429
img_05119.jpg,0.928943,0.005267,0.013068,0.007133,0.019410,0.015235,0.002736,0.008208
img_05520.jpg,0.085014,0.007400,0.005745,0.009311,0.072281,0.783890,0.034448,0.001910
img_07908.jpg,0.601610,0.014081,0.005608,0.060134,0.003439,0.108239,0.040856,0.166033
img_00612.jpg,0.795955,0.010428,0.002006,0.006475,0.004565,0.093331,0.056438,0.030802
img_03776.jpg,0.566359,0.015537,0.009648,0.004102,0.227809,0.002403,0.008234,0.165908
img_05244.jpg,0.986099,0.005361,0.001691,0.000841,0.001247,0.003376,0.000945,0.000440
img_05064.jpg,0.797623,0.002232,0.110433,0.006546,0.003281,0.007680,0.003136,0.069069
img_05603.jpg,0.801651,0.006508,0.049917,0.008222,0.105920,0.017380,0.004885,0.005516
img_00244.jpg,0.502240,0.190640,0.056789,0.071553,0.001544,0.130075,0.033595,0.013564
img_01222.jpg,0.496498,0.367380,0.015952,0.046491,0.000298,0.028024,0.032080,0.013277
img_04237.jpg,0.001324,0.960839,0.015745,0.001582,0.006806,0.003488,0.002380,0.007835
img_01834.jpg,0.044806,0.066256,0.223016,0.015397,0.001953,0.014330,0.008794,0.625447
img_05722.jpg,0.121708,0.018035,0.041514,0.070761,0.201509,0.009240,0.398842,0.138390
img_07792.jpg,0.094976,0.040637,0.010657,0.030627,0.046425,0.283330,0.063672,0.429675
img_01874.jpg,0.388838,0.007965,0.006583,0.012245,0.096466,0.393696,0.040847,0.053361
img_06001.jpg,0.988875,0.000939,0.000177,0.000762,0.000111,0.003419,0.000650,0.005066
img_03229.jpg,0.220366,0.028313,0.007105,0.020481,0.008919,0.078627,0.519637,0.116550
img_05328.jpg,0.689877,0.013820,0.015591,0.020254,0.010227,0.019747,0.087776,0.142708
img_04183.jpg,0.860298,0.008334,0.003736,0.005282,0.010045,0.013062,0.006771,0.092471
img_02379.jpg,0.638853,0.001538,0.001730,0.001031,0.001268,0.000787,0.003557,0.351236
img_02679.jpg,0.018285,0.270987,0.207191,0.023232,0.226089,0.047961,0.040549,0.165707
img_06038.jpg,0.010814,0.029244,0.061865,0.014429,0.001032,0.004799,0.009094,0.868723
img_04642.jpg,0.289051,0.002542,0.004572,0.003729,0.682771,0.001407,0.013304,0.002623
img_02889.jpg,0.900118,0.006632,0.020634,0.034888,0.003420,0.024357,0.005268,0.004683
img_02406.jpg,0.094233,0.018572,0.120221,0.204779,0.023413,0.499830,0.033481,0.005472
img_02372.jpg,0.000969,0.000823,0.002234,0.000877,0.990180,0.003380,0.001446,0.000090
img_04136.jpg,0.705590,0.044155,0.064537,0.069236,0.001381,0.009495,0.005985,0.099621
img_06440.jpg,0.314858,0.005366,0.004913,0.004634,0.131656,0.512790,0.013555,0.012227
img_02920.jpg,0.995490,0.001677,0.000746,0.000444,0.000241,0.000813,0.000197,0.000392
img_00320.jpg,0.950140,0.019083,0.003131,0.006570,0.002709,0.002427,0.005536,0.010403
img_04369.jpg,0.459620,0.029230,0.009080,0.033298,0.011767,0.331470,0.069240,0.056294
img_05896.jpg,0.439999,0.018724,0.004723,0.018869,0.000151,0.006021,0.020575,0.490937
img_02974.jpg,0.726803,0.019045,0.007887,0.010961,0.111534,0.001928,0.017891,0.103950
img_02367.jpg,0.881301,0.006873,0.002952,0.003147,0.047188,0.045145,0.012509,0.000885
img_01179.jpg,0.974263,0.001875,0.002154,0.004416,0.005049,0.006826,0.000298,0.005120
img_04076.jpg,0.091089,0.098900,0.007039,0.014931,0.033101,0.715321,0.038818,0.000802
